Region,Latitude,Longitude,Crime_Type,FIR_Count,Crime_Rate,PM2.5,PM10,NO2,SO2,CO,O3,Population_Density,Smoking_Prevalence,Industrial_Activity,Accidents,Survival_Rate,Lung_Disease_Probability
South Ludhiana,30.8313400532119,75.92027624226175,Robbery,10,0.05808940069749952,23.978017028421164,70.76458521187305,15.332441348582506,17.656358378008008,0.7793568200431764,61.897251973859966,14633.793607354164,15.861753630451858,4.95624509640038,16,93.77003721689408,26.28212325049979
South Ludhiana,30.891190819768237,75.94863330188673,Fraud,34,0.02500276766950265,75.10391807183623,109.01599815115333,51.53103759745136,38.85098387836479,1.894719211384654,52.7275216113776,24446.850940585136,24.08094670623541,4.421273819170892,3,97.10221922761211,40
North Ludhiana,30.872351254569367,75.80298214638606,Theft,29,0.04786861559376121,70.7845395617187,67.47744013555348,42.297702005598694,31.42487780074589,0.9546347482828423,44.46685769595206,24486.501249484718,15.5972366547212,2.150939640123397,14,96.05605296287665,37.682481539076015
North Ludhiana,30.968079178407788,75.70176230359357,Robbery,42,0.07657971296459437,66.24555718153715,86.40866233035922,31.555350662674755,5.2528495201841,1.49696662183851,53.598704817704856,20856.67093284428,11.198156005702913,7.4981263699010015,3,92.65944030395926,36.46771459643571
North Ludhiana,30.940263255173342,75.73249907270075,Theft,42,0.09295795829966665,95.00541755929589,58.74870072584599,11.688851916696876,35.31535751535557,0.6692355053965002,38.58329642098397,15977.281238883734,26.92092959303409,5.652458562981337,24,81.7006316273537,40
West Ludhiana,30.867906869063155,75.72481391481124,Domestic Violence,13,0.011061070989817382,38.64741222932935,144.72836351487786,45.87216098094359,8.912373485509306,1.0660673331003636,64.76186331361532,22511.12766098231,17.789739333093166,6.062287341337651,23,99.29173517161333,40
West Ludhiana,30.9618310156744,75.93533140686341,Fraud,24,0.036285092751495544,46.98760110884905,97.69690551329404,50.915155422408134,34.11958377575502,0.7213638544781134,57.84740645904094,14780.654897913337,26.239318381994963,9.527643476612866,9,93.79217998819938,40
East Ludhiana,30.870621968153866,75.88281361192931,Fraud,10,0.08581243741558865,26.81122776120901,92.60598123073578,36.76986146252602,31.630562510108575,0.9930596000049263,38.38642445858568,9131.89449813217,11.771760019473732,1.4375713537447155,14,97.60545742270925,23.71063021712726
East Ludhiana,30.974165849899872,75.90469369480851,Assault,22,0.06920838868012652,30.254632905125618,104.21784142963588,53.577890342567116,21.077775293961167,0.5293986047618091,35.36862745415419,15918.001718819141,10.077804205939174,0.3767395671457052,0,93.72691655395909,27.25643513095224
Central Ludhiana,30.889797018561513,75.70386897104326,Theft,22,0.050383440454024826,94.42340122535825,63.20191421546042,15.211415502708405,37.10867548477836,1.820612003095448,78.95033908542246,5538.606499321759,12.565550310537219,0.9721917728893459,9,100,33.502074774261665
West Ludhiana,30.92554013216868,75.8086293006083,Fraud,48,0.0997547431034036,26.501900609582663,105.06104035302997,49.9218751816079,37.245014634681866,0.910015819594264,36.7522302782163,24020.079569891095,13.967849649488926,7.058118947315961,8,98.26862920343093,39.05699498622595
East Ludhiana,30.825681684957818,75.80992959991563,Theft,2,0.043299924237653616,50.01952910795808,130.13570315670222,38.72185016749427,31.739085200242698,1.5817749210400507,75.7878088671714,23155.270623974502,14.403067966923118,6.920396727509797,13,98.23585091442607,40
North Ludhiana,30.86988474666141,75.8521266032476,Robbery,49,0.07869073846610264,68.53735566139221,143.12498474027961,56.79135048063472,9.43027114146389,1.5195297199534252,27.782462844625115,6604.389981366694,11.932812430895865,5.4940910544246435,30,81.2048293291628,37.65959820113222
East Ludhiana,30.98428799654357,75.7798924983712,Theft,5,0.05284818476298825,91.39567391946912,131.01920096669346,38.61772273899987,31.873508812859654,0.807961028884165,37.250203280709684,9545.647450722754,20.200239401310682,5.188417441677302,24,81.41841880528627,40
Central Ludhiana,30.943771041883156,75.81360234313179,Domestic Violence,19,0.053406905014999215,55.89055672287941,148.52996082045138,48.51573547581211,12.98824600991793,1.1957847396843135,25.90733754914254,10847.876193001866,10.681264190934598,6.569001905154437,28,87.56420500917824,37.440872233008676
South Ludhiana,30.99111847477034,75.90300096010324,Assault,48,0.018540340398903937,21.85107495635748,131.07109847478569,17.4517558561638,17.141570497769862,1.652268966077827,36.70178635045886,14050.987525843084,28.367580119520426,7.791978307068348,15,91.5728657259043,39.138887187439025
East Ludhiana,30.993802101071925,75.99982631956227,Fraud,24,0.08702539748046548,41.08126491308212,104.3742373585701,53.24793961131945,26.197814012411982,1.1143366860924289,73.00854261033237,17741.93429853767,18.587204068899155,6.517379027791321,9,99.1430201638531,34.25492777009789
Central Ludhiana,30.85766357081011,75.85334663619287,Theft,13,0.03298440717859194,98.26871573925018,128.20898317731917,27.09687755210325,24.0897136204876,1.62211535545066,36.117352549917996,8764.954055659473,22.985886614769697,8.22911024093628,25,93.66807493733509,40
East Ludhiana,30.932664065854624,75.91113392312545,Theft,11,0.054943253342062244,60.816658679395914,140.8334467560053,55.28115972643718,14.676872746786103,1.1491143447346985,50.558264716528356,8011.393947526813,10.355088808573782,8.405176063533872,7,92.22630476043719,38.48371313614183
East Ludhiana,30.927617904450745,75.94829657387454,Domestic Violence,1,0.020778666515834633,31.240418404340744,58.33530162926763,36.554415456485,38.78971510916017,0.871627523098141,79.69542181119323,19326.217100024223,14.010358406230807,3.7661649542860687,4,97.89514938940222,28.807267898266655
West Ludhiana,30.961184321017935,75.9613675595494,Theft,46,0.0705531039647758,23.239421602338552,145.57507031131536,29.022196007426828,24.834023820003495,1.4460181744070724,33.99864339269698,19776.510172523558,17.793270046822727,5.0084038730710745,18,80.35722047465396,32.909683359766696
South Ludhiana,30.917799600120635,75.77642015479505,Theft,2,0.0508330872305669,51.26111464574933,113.91014200635254,59.872679519467056,37.37071660463698,1.1553051548544317,21.63528583943844,12392.327291890979,16.046528769657016,7.074897463899106,29,86.98842224312195,35.17829734449205
West Ludhiana,30.901817465946078,75.77688013254665,Fraud,18,0.0627433046605438,91.59881914034486,71.56688950490206,57.07956580678001,9.236085246084258,1.626409956952557,46.973078455775976,22867.430578917265,29.972503264434636,9.81179207097739,17,85.58423419169168,40
East Ludhiana,30.887909933831544,75.86056961615104,Assault,28,0.03723674461711198,83.08661010116339,61.372372205369174,31.821149543393403,35.99498762981966,1.659527178737335,58.02980094682425,15223.226235248148,28.166013238951564,6.306093940511346,13,92.48713412664614,40
Central Ludhiana,30.973248592112213,75.84036048341078,Assault,38,0.09922311670379713,52.706704791635275,138.9698029961437,19.63167225709185,5.093116827774793,1.598877199809067,58.784491401165724,21198.254353366792,20.43337760027498,4.272163268178701,7,97.21984005680899,40
Central Ludhiana,30.926495250873266,75.73143593375572,Robbery,20,0.050394383112434306,67.99797726795077,99.96290155686438,12.442051994148642,17.371084708720446,0.5818408466875553,26.061001890338957,13074.310147203505,11.619772287085652,0.8889205241575837,21,91.50322906264428,30.27221736660205
Central Ludhiana,30.990305247018114,75.8368312477367,Assault,15,0.09266100907465444,59.774662386626005,69.96540909167379,59.38272482249886,11.776542047737166,1.5338964584516361,52.972472491674125,18895.169841125607,20.916882143355906,5.106897607911378,16,93.99393527011023,35.922801165264374
East Ludhiana,30.92497891355306,75.92137717863079,Fraud,38,0.05200161532964558,38.85156335309148,100.6832322338596,36.280716503970325,5.569823725381866,1.3517771265469491,28.910453845746815,6884.048590436578,18.559867246076465,8.55327436933294,25,90.63978244723276,35.764130577914344
North Ludhiana,30.884811682906,75.91561546006706,Fraud,46,0.0642525400244631,96.99942253530025,114.65076794847846,21.102698009926826,19.523630891926587,1.0495553254149854,49.26537110004574,11869.557681493461,19.968250109814107,9.15939869126305,15,93.24250991721182,40
North Ludhiana,30.862161065638066,75.73391196394805,Theft,44,0.027039554591756318,20.73412587866187,99.59695551078767,30.347046724054962,7.238822826184332,0.6641028235899284,67.54055929370224,10310.882492922246,10.235216566361487,2.3916138312779367,0,100,22.93650361876851
South Ludhiana,30.859502329165117,75.82793863345869,Fraud,7,0.07006747441133485,90.94474093988538,125.17320746555924,31.528060326818377,21.906000225571916,1.4417803533142433,64.33806713670492,18025.81781987101,25.94881639815867,6.131122459191829,20,87.4928116070055,40
South Ludhiana,30.8875537247397,75.92982636739035,Assault,36,0.010310716291423888,61.29564981907606,72.77431727852672,25.719448577146977,39.25092600751668,0.667708179098554,70.23531741462648,24875.62144640833,18.990019941702485,8.748398125171661,26,86.06242792344305,39.674338925628355
East Ludhiana,30.92596995695494,75.90499971997924,Theft,15,0.09801683948840946,54.55961361527443,76.73608574550599,50.690103406086564,12.695090679917485,1.2926787353353575,34.27671962417662,6787.722641602159,18.688454385846853,0.007844297215342522,25,93.62843429963195,29.18994493423268
North Ludhiana,30.942854219302536,75.99885172850918,Assault,37,0.08005040096817538,35.06868351250887,74.89533605985343,48.158125104382634,16.764070026110858,1.631305321934633,41.92192265763879,16927.912011742592,25.54998936597258,0.3668004064820707,17,94.14614140431887,32.76210383531522
Central Ludhiana,30.950078549934553,75.78348392371554,Assault,26,0.05410409965086729,87.58627455681562,55.47471223399043,25.111980750225484,31.845111935399473,1.8737823882838711,48.00461114384234,24013.47508188337,13.214104413054883,3.9245024183765054,5,96.5797744961748,39.702710045967024
Central Ludhiana,30.936692872224377,75.84521607004572,Assault,2,0.09927330469014124,20.120790973305702,73.2612274819985,41.79584830068052,20.003591355634853,1.0193591895513237,57.04374414868653,10133.655732497573,17.093919711187482,5.746793209109455,11,84.15620071365488,24.961086246773245
South Ludhiana,30.983325297338887,75.83620701115579,Robbery,25,0.09906595099018888,28.680928125977516,131.43760161474347,42.251766219269484,16.729430046398193,1.8166865695966408,58.282233332283795,12417.606841772795,13.460152009502053,2.938732288312167,11,100,33.91791810958918
North Ludhiana,30.833695324603468,75.91562059873249,Theft,41,0.07095563430339098,47.300369050353765,138.51322687696666,39.61875116452575,23.3774150069803,1.497173502924852,41.74053049180657,12834.365763701499,19.247461948543787,8.431361303664744,10,100,40
South Ludhiana,30.805178231233732,75.95308949251194,Robbery,41,0.02529361667111516,81.2362246401608,74.31523276027292,45.670559597201645,9.948725835420191,0.5736113045131788,50.078078168444335,16508.22665076703,17.14869350194931,9.624885027296841,9,98.8468866008125,37.68309932226723
North Ludhiana,30.98641377389431,75.96525422479026,Fraud,26,0.05536435139831156,72.67070028930902,57.92595203965902,48.60169114777818,9.376273056259379,1.7539572741370648,30.88370750658214,16605.641110800207,18.19075248669833,1.8840050580911338,3,97.76261050632051,35.256602246632774
East Ludhiana,30.951728377770632,75.72416568335612,Robbery,14,0.0896651918021962,39.29976372048259,67.37647901754826,23.11188789550215,12.955653769895434,1.739196287235245,57.267975746653974,14505.274575203657,20.519045921973884,3.3946995600126684,28,78.74973907523582,27.083688974873887
West Ludhiana,30.908719611540437,75.90689999214374,Domestic Violence,7,0.09467850460670889,40.94945278018713,54.26013730466366,25.03877133363858,20.589674615766853,1.8263841102598235,56.63092580623925,17258.313135243952,23.063727924600244,0.8419096702709794,7,100,28.621469311731936
West Ludhiana,30.929161713737994,75.91114585336763,Theft,13,0.08230708774877712,99.01906346902251,146.67954398319125,35.611091358587146,5.45432168059051,1.1977610876783729,54.4786707079038,17385.842534713447,22.29528384283185,3.4361343225464225,5,97.41037419227933,40
East Ludhiana,30.968577878223734,75.97100058428478,Assault,6,0.0694126264913939,59.09857250750065,124.71170171629637,39.700628807768226,16.809841223293915,0.6124651368008927,29.010678064078093,20532.487258315086,21.02109391707927,2.914491379633546,24,92.22297002470592,40
West Ludhiana,30.989714835071936,75.70576346011367,Fraud,16,0.03955617143074051,85.48785760998726,120.5044599249959,29.525853300001472,35.895100112538785,1.167258636560291,66.36089592706412,10713.243973441422,20.13710290659219,0.8106353576295078,6,99.48706944070592,40
Central Ludhiana,30.852372502023353,75.75098854666577,Theft,12,0.020552225629799067,72.24837150424719,83.33044513128698,57.992592433001846,32.19927035854198,0.8703029913594946,56.4555272879079,6971.938358619809,23.550456990487874,9.592115359846503,4,92.52119802745968,37.21324158611081
North Ludhiana,30.966127687040718,75.99061776886228,Robbery,14,0.03243572094477713,70.33518943935633,149.05145070515573,33.32905577495694,9.50632361578755,0.9835509249242023,67.7261692751199,19872.26879224181,12.224366860464215,3.8917528581805527,4,93.57582670648125,40
North Ludhiana,30.86604425306432,75.70994950514287,Domestic Violence,30,0.07863007691456005,23.16759640350938,87.10632126312703,43.98650281596929,22.733617048943415,0.8257656884379685,62.27850767318159,21558.776199817657,20.253140600398183,3.6220329464413226,22,91.16512848753031,31.747004647601436
North Ludhiana,30.93738563857041,75.98756766030564,Theft,1,0.012274713572114706,72.76289120316505,66.38032859191298,54.91579228779301,8.858460957417265,0.7722160486737266,68.45101349055767,13499.77976642549,23.689201097004116,3.188645336776972,20,92.43906331670891,35.39991077159794
Central Ludhiana,30.912902731541543,75.91250930025708,Domestic Violence,45,0.07486765756737442,91.72037478536367,144.1010091919452,11.05333209503442,8.803093339083716,1.0657518854131922,61.49605223443359,12779.640783555806,27.95683948788792,6.5520311263389885,25,92.18042508421112,40
South Ludhiana,30.805383657710628,75.74137686106842,Theft,26,0.048174994690343746,36.08690859749913,60.69893587846309,45.487980279140174,5.4254015267360955,1.773436738876626,59.0419388609007,24397.908998653293,18.599317334592342,1.4296950143761933,26,86.20262115056366,31.73557787172276
South Ludhiana,30.92713423729874,75.83377548237331,Domestic Violence,9,0.019476280093658718,57.58386865258217,50.471753743477166,48.898853200953454,16.79647250683047,1.8782690949738026,78.18565087858588,14013.560493476689,17.390536405146122,0.6730789504945278,0,98.62472865284562,29.54324139782332
West Ludhiana,30.93647766551003,75.90328890564851,Assault,23,0.09474240817362443,84.13905069231987,90.20887934602797,12.095487748738378,30.346774003701285,1.9958715299144387,68.72349615674466,6225.1196056604385,14.010067619383335,6.255473946221173,12,92.52786925944318,36.6848553010245
Central Ludhiana,30.93810901357792,75.79905882994645,Assault,25,0.012707522488199174,99.7888051904738,67.29761105962098,11.350004563573748,9.751794786425307,1.1673119290499017,37.53912014886737,13320.442331023514,27.255249861627817,7.471427037380636,1,100,40
East Ludhiana,30.88388026249595,75.85429826271721,Fraud,32,0.08348897699965165,64.99396221712232,130.65906474366784,42.16521244030446,37.642907744739205,1.53056543355342,27.717772237956524,9362.66792472452,20.82717792596668,3.914454134646803,19,88.20177944650791,40
North Ludhiana,30.941053441446275,75.8714239934925,Domestic Violence,4,0.0554338293708861,91.30998723208904,97.94151377864182,11.568618149030954,33.671733803348616,0.5536878115963191,54.950535325333476,11538.531170226634,22.031439831480384,6.841454366222024,22,86.61585892818168,40
North Ludhiana,30.892412553355097,75.99415752689819,Robbery,35,0.06676846207585187,87.87497559562325,103.48240658640862,19.611554176080972,26.932854935294017,1.9565080580068752,40.489510083571076,19618.74151136726,12.031308189034462,5.703910880256444,15,93.92989434474363,38.42492152291131
West Ludhiana,30.839226765651258,75.74277182796504,Theft,5,0.031549494045320904,97.36545918509364,123.85737495496869,25.73792303679511,20.77014325070195,0.8113316561793908,35.545546393841505,18801.280120387673,17.24138014484197,7.05014428589493,14,88.54290782140652,40
North Ludhiana,30.870752570498734,75.89037075769156,Assault,8,0.02735284408554435,82.2397799603641,105.65620239358395,25.086579974740744,37.563314327271655,1.9376386686926708,21.741882106289268,24666.774668730795,14.683509934693575,1.9772587600164115,25,82.0061709826539,39.28880676398012
South Ludhiana,30.958391943154858,75.73830252895132,Robbery,7,0.06832567933015526,50.73610810562968,134.82936096843332,53.780160893220454,33.54462833493017,1.5366224360186607,59.80465603526682,13409.53926090151,29.48498307261616,2.2022623103111982,1,99.74640080926336,40
South Ludhiana,30.921022744197398,75.89029279313982,Robbery,36,0.0127208068408072,86.35727493092418,64.63157248217613,52.681769793853164,17.465919939568266,0.7566767273237929,34.686298738233745,22630.213084630668,19.176946845836937,2.4893240653909743,11,96.58428735964536,35.1789759992908
West Ludhiana,30.8813105057925,75.95913659441285,Robbery,16,0.05737904272275046,42.82194474712014,141.6357810376212,31.82383555918932,24.889102081069723,0.7198705000337213,50.92604794539511,21708.11361633241,25.89813896920532,0.9404056612402201,19,100,39.85074800525533
East Ludhiana,30.86823171628639,75.97532823123038,Fraud,32,0.09600350297288969,68.71372744441032,88.56679131276906,59.5732210110873,36.704110126011074,1.6651613309513777,37.32866415288299,20847.471677698195,13.64650727249682,8.089298161212355,2,94.9293142491544,38.625469417715095
West Ludhiana,30.92600785358809,75.96184350915719,Domestic Violence,34,0.0963172662537545,73.63071449100971,110.0113155785948,36.97057037148625,18.169594259234145,0.8129404482897371,42.33408244792372,11359.580969437957,28.032705122604966,6.087340796366334,24,95.73274105643998,40
South Ludhiana,30.81167654301971,75.96402640785091,Theft,47,0.042397685283795006,78.45407247543335,54.053376079536974,34.66878683771938,33.181254231603816,1.2376691028475761,30.832511498592794,23484.302582219243,23.060314184986055,4.269187126774341,2,96.17507149460354,37.84071985662871
East Ludhiana,30.804975881241262,75.82549419144634,Domestic Violence,33,0.09535638123983518,66.30224138498306,121.39202421531081,23.1269829464145,5.5693844659253955,1.906471824622713,78.3817192260176,16048.2226498425,14.022209797985852,7.512357532978058,5,100,39.4590416815043
East Ludhiana,30.86155304531567,75.84046210490634,Theft,41,0.011520776343531908,59.03434732928872,104.43621890153736,29.721472554374486,18.63216236117296,0.5202762110857293,79.69042473006994,14364.740448072553,27.037364998832345,0.9683223976753652,0,93.7561510780869,37.70338934243799
South Ludhiana,30.906151092471553,75.9696016567992,Assault,5,0.07394389396999032,26.028307620435953,121.49285925552249,21.093870410695672,31.885057678446174,0.7546795059461147,26.009634919464588,15117.251351475716,22.37839023116976,7.548563131131232,4,86.74991648629624,37.626956312809156
East Ludhiana,30.9802055823151,75.9227193169063,Domestic Violence,20,0.04755177347222344,43.7038541585207,131.73585755284876,55.10880798334256,10.275990078225732,0.516208749031648,20.719742947258055,13385.361572727561,11.410617833025753,6.720439901109785,8,91.14460141409305,34.95962525680072
South Ludhiana,30.901497334847228,75.92673045117408,Assault,27,0.03272112824721262,85.77589398249984,140.02589089795947,55.34487061901018,23.188154133968055,0.805733026470989,31.86718825250864,17758.205346763134,24.60979460272938,7.708291616290808,7,100,40
Central Ludhiana,30.98987124026753,75.92370269994717,Theft,23,0.06304170123068616,25.069340504705906,88.54493850376457,12.460302505642176,16.608787004370242,1.9005620618117973,68.58857810962945,15022.076349705458,18.85119840502739,0.8649458107538521,16,91.75888735243583,26.58086787545058
North Ludhiana,30.868942021392286,75.88005010760389,Robbery,16,0.016762471555266528,77.95556336641312,105.8731066994369,22.793183838948607,19.963902487652376,1.4639986321562901,28.85212210007012,17071.966542862356,20.949616068974137,9.310562419705093,14,88.77084072545459,40
Central Ludhiana,30.87613444244489,75.92350613328162,Domestic Violence,8,0.03039853577734903,94.38427159562707,116.62360299378633,40.349245003890246,34.74431194248609,1.4860888564726338,31.15613138768822,17188.132698647678,10.693021258339286,6.407752276863903,20,89.77874030567239,40
South Ludhiana,30.96651307786815,75.71148921276908,Assault,8,0.03675885610748083,71.8363837338984,120.00482042785734,30.62283765990287,19.002496734028682,1.744449467281811,78.9294070424512,19836.37993223965,23.254091613925993,8.210095365066081,17,92.1776033161327,40
North Ludhiana,30.96332600233145,75.8468831355218,Fraud,31,0.012783231064677238,90.88543623685837,138.67288439068943,57.79013399966061,21.373771724756807,1.7169593974249437,31.92185170017183,16349.338293075562,25.261886469088495,1.1275392747484148,17,86.79756923563885,40
Central Ludhiana,30.865930796694013,75.96182387573644,Theft,14,0.02004138197051361,58.996733501553535,100.78241319861263,15.169718654360622,23.375929781468585,1.1084158221492544,56.73569787759334,19832.559037022293,13.002263205125928,3.3762490609660745,7,89.72051842763089,33.67437906947309
South Ludhiana,30.96453496441245,75.77706128056161,Assault,34,0.06394476328743622,39.33448636904359,84.71653619781137,16.781029305420816,21.16048401221633,1.1018880280898884,72.49883103184402,8012.744667939842,11.15439913701266,8.0659945984371,9,96.0330582206945,29.285101985764395
West Ludhiana,30.983686896692962,75.98509866860695,Theft,44,0.08209863817784936,39.40719172358513,122.0862086629495,36.63696213858202,32.272718055173755,1.2768729662057012,67.13492216076702,13162.467535585165,21.498626256361604,3.116331836208701,27,83.66925575509133,37.937012664749226
South Ludhiana,30.882143228687347,75.85699605529662,Theft,34,0.08227540792664513,94.57319974899292,89.72697095014155,32.95091901905835,26.319603270385414,1.8790629485156387,59.8429820779711,23781.85471985489,27.469608769752085,1.6801714734174311,12,96.3514423827363,40
South Ludhiana,30.869871601136403,75.874018984125,Assault,37,0.03298009890131653,33.890434093773365,133.769703656435,32.01143355341628,26.88178973388858,1.8559730886481702,69.0467012533918,5076.8006965518,24.640828822739422,0.21585031878203154,18,86.92733256431117,37.223439151497615
North Ludhiana,30.97214902699925,75.93187439092435,Robbery,21,0.07876339133596048,65.04402238875628,142.84363461192697,38.57691750396043,31.377242845483124,0.9316832320764661,57.64396920334548,9487.613323144615,18.371432004496455,0.9796827519312501,30,75.03227807166735,38.15944632995203
West Ludhiana,30.90279049994424,75.83832650724798,Theft,48,0.06441151457373054,33.443694561719894,99.85269741155207,52.3387507093139,7.787743316730484,0.9686684912303463,43.603898687288165,17453.668359667063,17.0523046143353,2.773358530830592,19,87.65315260327897,31.301223498164262
East Ludhiana,30.847209283290432,75.79377324378584,Assault,45,0.04502599662868307,31.561057809740305,130.04564607981592,55.883141504600644,38.32713090465404,1.145135908969678,64.35531680006534,14980.068858712912,22.877929168753326,9.120788814034313,14,98.54072926232365,38.78504161096284
North Ludhiana,30.85587017182261,75.86632454048376,Robbery,24,0.07573678718646988,20.741136018186808,78.04930661804974,15.048686417285353,27.924199517583475,0.9074539460707456,39.20985255390406,21038.994467817247,22.155932658351958,7.759741360787302,14,91.23318081834101,33.33306346357994
North Ludhiana,30.882281975448134,75.89695569453761,Theft,37,0.09746260935906322,68.77876352518797,117.00091941747814,57.34068879624829,5.149192144162953,1.040998300886713,53.709845640696585,5814.4323248416185,15.111271506175399,4.5780355436727405,13,88.72448720204426,36.14266070867649
Central Ludhiana,30.946437225257977,75.86174623111728,Robbery,12,0.08734581804601475,97.79908247292042,63.93726321402937,20.9901289222762,32.59275264455937,1.4495403590844944,60.161177827976644,21903.12623977661,14.121032254770398,4.605653998441994,4,100,39.50683151130025
North Ludhiana,30.87560055018403,75.8678278889507,Theft,16,0.02707088694209233,97.45932336896658,77.50067084562033,39.023903247434646,17.52887828857638,1.9182865229668096,30.168966138735414,15830.348478630185,25.635101166553795,5.658761493396014,16,92.91631970371292,40
West Ludhiana,30.95117984544486,75.72448919136077,Robbery,47,0.08593976879259572,88.46745394170284,60.4114054935053,52.087719251867384,28.751413377467543,1.8758497040253133,73.9649030379951,17916.125967167318,10.818068417720497,7.75736047886312,28,82.03511869848987,37.870907015184834
East Ludhiana,30.80598824871704,75.81112390956842,Domestic Violence,30,0.05445951302768663,66.81433901190758,55.71311563253403,57.783170407637954,32.308064323151484,1.0981270737247542,79.83766879886389,11899.377284571528,23.620134494267404,1.9393329811282456,27,92.45764157841397,35.100570399471664
North Ludhiana,30.92941087144427,75.76391733083874,Fraud,4,0.0504660264030099,33.61686570569873,63.045835751108825,17.97922391211614,33.89559285948053,0.7926012231037021,20.369190089404583,14541.914719156921,13.503182223066688,8.420207498129457,2,100,24.202443194957514
North Ludhiana,30.840548557927832,75.94728418022859,Robbery,24,0.08511421253904701,55.466206558048725,53.5742312669754,35.87702632881701,25.094861093675718,1.1085976029280573,29.521155301481485,7636.842937208712,26.69796919915825,3.7665080768056214,22,96.9822968354241,31.942696441972075
Central Ludhiana,30.84461214118637,75.9665482217446,Robbery,28,0.06028864508029074,55.9822322614491,98.99280134122819,42.59404003620148,6.1812432506121695,1.8531817332841456,73.43334504868835,15347.740701399744,15.326405735686421,8.215260524302721,19,91.13588078055498,36.83716810716549
South Ludhiana,30.828676485456526,75.9956390560139,Robbery,34,0.042467711307108406,36.757486406713724,55.85315343923867,14.388079093769193,15.447698504431173,1.5214297339553013,75.04297881387174,21955.53855970502,24.83028051443398,0.28948431368917227,27,84.57258196211087,30.24438975848385
Central Ludhiana,30.833592217369006,75.8399751653662,Theft,45,0.03800707165151835,50.609365589916706,60.33835797570646,52.51293424749747,20.970792012521997,1.1282417214242741,39.055298208259046,10828.26720084995,22.237180806696415,9.811431295238435,26,84.85072150478379,37.24213399588244
South Ludhiana,30.850852619623765,75.96814206081908,Theft,48,0.06219558410579339,92.13733339682221,83.66038566455245,22.437912344466895,39.49426237377338,0.7627645385218784,67.28285488672554,5119.21061668545,29.587006997317076,6.971522329840809,8,100,40
Central Ludhiana,30.90112680052407,75.81478862501682,Assault,3,0.05879284609574825,51.76550107076764,50.20748043898493,49.29550985340029,31.039552027359605,1.0745980073697865,37.35388725530356,5879.599177278578,14.06566696241498,7.956570077221841,19,99.86573679693906,29.190557857451953
East Ludhiana,30.865124489413574,75.79403353212402,Domestic Violence,6,0.0930901759909466,75.6738873384893,86.39092920348048,59.1012227255851,26.64990860852413,1.4602133217267692,23.435765230096877,8803.423377685249,21.658500218763947,5.151799786835909,17,92.66792345485833,36.16627182049993
North Ludhiana,30.851255009602756,75.92444865964353,Assault,10,0.014666923573240637,52.79008362442255,144.98704667203128,10.778635661117733,23.556159583386034,1.7885073728393763,60.99997917190194,6854.4894037768245,29.291197475977242,3.011269273702055,21,96.51946818681125,40
Central Ludhiana,30.958709985995664,75.84030956851784,Fraud,4,0.053997559018898765,90.15656841918826,109.9601844092831,20.22708328673616,38.44681690330617,0.8507666679797694,40.260946857742965,13508.68621841073,25.514113339595497,1.2799022532999516,9,94.6409655482717,40
Central Ludhiana,30.85892351958901,75.96808290742338,Robbery,15,0.016532384499441832,80.33539386466146,136.05130889918655,55.686517958529294,24.720614416291937,1.8669596773106605,65.30714397318661,18356.458297930658,19.512149104848504,2.5431793346069753,27,89.25464259586262,40
North Ludhiana,30.87100784596987,75.82192635738757,Domestic Violence,8,0.03804228400578723,96.27960978075862,106.19074644055218,24.056883694138378,12.24149715155363,0.5069272437831387,22.820227723568678,11455.114684067667,16.189874727278948,7.989679409656674,24,79.19504773115275,40
Central Ludhiana,30.97311005447991,75.76171950390562,Assault,6,0.07209678241284564,54.87731892615557,100.28934446163476,14.218012350611389,30.521816529799253,0.7591167433420196,73.87492508161813,15638.469592668116,27.22437276970595,9.43691381951794,7,97.15539179205479,38.005630201672915
East Ludhiana,30.89017236237414,75.78647901290097,Robbery,34,0.03504308830248192,80.2514006011188,77.41217066068202,45.358231980353594,29.62775022140704,1.1152310208417475,63.03575817029923,7664.187699556351,29.691779795102775,6.953788571991026,2,100,40
South Ludhiana,30.94426941690035,75.85752641037107,Robbery,10,0.05717004866339267,68.77538563683629,112.76290281675756,53.04478574777022,33.95561607554555,0.8268290645210072,62.899682791903615,21056.158561259508,21.68566614855081,4.954490289092064,1,100,40
East Ludhiana,30.934954157052562,75.94645560458302,Robbery,3,0.046410930191632366,40.45212209224701,129.51932116411626,24.946372306440026,8.367009983630851,1.4077796967467293,74.41935610957444,16953.439614735544,17.419923394918442,4.484540119301528,26,86.39693361295677,33.82710394739769
Central Ludhiana,30.993742317613215,75.78235122496262,Fraud,11,0.061852403488010174,81.64916018024087,103.26804500073195,51.93465997232124,11.430848155869171,1.085309237590991,73.70552642736584,12310.797120444477,23.491456075571477,8.637073179706931,12,100,40
West Ludhiana,30.959464584104715,75.82343577225693,Assault,10,0.039845317166764295,86.24403841793537,107.01693864539266,31.696985070593655,23.261061204830185,1.9587578785140067,52.02484613284469,11863.870532251894,28.891110187396407,1.5636375895701349,14,97.81230907221948,40
West Ludhiana,30.946797012584284,75.88245433967094,Domestic Violence,18,0.021092641167342663,74.395170398056507,111.8123420048505,12.560626436024904,13.536943582585081,0.7440775883151218,56.453044386580586,15952.613013796508,18.6637546075508,3.830796875990927,15,100,40
